state,learning_rate,optimizer,run_id,step,stage,task,baseline_margin,baseline_shortlist_ndcg,helpful_mass,degrading_mass,helpful_share,first_order_half_l1,first_order_helpful_mass,first_order_degrading_mass,direct_sum,renormalization_sum,switching_sum,fixed_negative_sum,actual_sum,first_order_sum,finite_vs_first_order_l1,finite_vs_first_order_relative_l1,switching_fraction,queries_with_any_switch_fraction,baseline_negative_tie_queries,max_coordinate_energy,switching_to_total_mass
verified-v3-adamw-3e-6/checkpoint-1563,3e-06,adamw,verified-v3-adamw-3e-6,1563,2,NFCorpus,0.00778281839238917,0.7190574688428424,0.12199446966972131,0.10875938833205637,0.5286779199539169,0.11532272982019721,0.1153227298201972,0.1153227298201972,-0.00778281839238917,0.0077557088629695205,-0.013207971808245296,-2.7109529419651335e-05,-0.013235081337664947,-2.168404344971009e-18,0.01391152812815006,0.06028730461374513,0.012369791666666666,0.375,0,0.040461265031363526,0.057238357454216626
verified-v3-adamw-3e-6/checkpoint-1563,3e-06,adamw,verified-v3-adamw-3e-6,1563,2,NQ,0.3865742514996953,1.0,0.12780551306840632,0.11236043393790664,0.5321550147367348,0.12079099303208331,0.12079099303208332,0.12079099303208332,-0.3865742514996954,0.38639691263482123,-0.015267740265625569,-0.00017733886487408985,-0.015445079130499658,6.938893903907228e-18,0.015920508011259785,0.0662896143675244,0.011800130208333334,0.1875,0,0.022961524387865435,0.06357162810106566
verified-v3-adamw-3e-6/checkpoint-1563,3e-06,adamw,verified-v3-adamw-3e-6,1563,2,QuoraRetrieval,0.48004800689991667,1.0,0.10240339184133185,0.1020621161242412,0.5008345557167229,0.10179662183265298,0.10179662183265298,0.10179662183265298,-0.48004800689991656,0.4799286413851221,-0.00022191020229609532,-0.00011936551479455396,-0.00034127571709064927,-2.168404344971009e-18,0.0010055333873623478,0.00491786315143019,0.000244140625,0.125,0,0.023866644398278965,0.0010853185190211128
verified-v3-adamw-3e-6/checkpoint-1563,3e-06,adamw,verified-v3-adamw-3e-6,1563,2,SCIDOCS,0.09620163030934069,0.8555909140437343,0.11440355351655945,0.11324298759743565,0.5025490523893852,0.1135185499393612,0.1135185499393612,0.11351854993936117,-0.0962016303093407,0.09611584177012028,-0.001074777379903363,-8.578853922043333e-05,-0.0011605659191237963,-2.0383000842727483e-17,0.002010860844419618,0.008833258939843368,0.0008138020833333334,0.0625,0,0.05290953904745693,0.004721255041451137
verified-v3-adamw-3e-6/checkpoint-1563,3e-06,adamw,verified-v3-adamw-3e-6,1563,2,SciFact,0.2650956360250937,0.9769331095982161,0.11928053007912723,0.11287525637867163,0.5137952057930288,0.11555684306588632,0.11555684306588629,0.11555684306588633,-0.2650956360250937,0.26502358393723147,-0.006333221612593323,-7.205208786225346e-05,-0.006405273700455577,2.42861286636753e-17,0.007197477011288879,0.03100278964012483,0.0048828125,0.125,0,0.026918515227029233,0.027280050647131175
verified-v3-adamw-3e-6/checkpoint-1563,3e-06,adamw,verified-v3-adamw-3e-6,1563,2,TRECCOVID,0.06741490814865037,0.9110827739955403,0.1140750103765204,0.1068020920625933,0.5164637217566087,0.11159766649952119,0.11159766649952119,0.1115976664995212,-0.06741490814865037,0.06741826911504986,-0.007276279280326597,3.3609663995055536e-06,-0.007272918313927092,6.938893903907228e-18,0.007950215068026251,0.03599383992380008,0.007161458333333333,0.125,0,0.024377563297892525,0.032942659967808804
verified-v3-adamw-3e-6/checkpoint-1563,3e-06,adamw,verified-v3-adamw-3e-6,1563,2,Touche2020,0.2741991552011126,1.0,0.11506538191268087,0.10584470928437728,0.5208697406676603,0.11020586310038338,0.11020586310038338,0.11020586310038341,-0.2741991552011126,0.2741320518351837,-0.009153569262374654,-6.710336592893537e-05,-0.009220672628303589,1.6046192152785466e-17,0.009850975434440388,0.044592690995057506,0.009602864583333334,0.0625,0,0.023005217006812222,0.04143572261807364
verified-v3-adamw-3e-6/checkpoint-2345,3e-06,adamw,verified-v3-adamw-3e-6,2345,3,ArguAna,0.22721365484568135,1.0,0.10112917600866721,0.08966697410547,0.5300378228185956,0.09649758748216564,0.09649758748216562,0.09649758748216564,-0.22721365484568135,0.2271516511350253,-0.011400198192541167,-6.2003710656032e-05,-0.0114622019031972,8.673617379884035e-19,0.011932964098175451,0.06254300252409165,0.01025390625,0.25,0,0.03906059815963839,0.05975067204302285
verified-v3-adamw-3e-6/checkpoint-2345,3e-06,adamw,verified-v3-adamw-3e-6,2345,3,ClimateFEVER,0.010115643322813726,0.775309402464522,0.10764804176504777,0.10663676128965233,0.5023596644768535,0.10657590948648955,0.10657590948648955,0.10657590948648957,-0.01011564332281371,0.01015580758093778,-0.0010514447335195215,4.016425812406691e-05,-0.0010112804753954546,3.469446951953614e-18,0.0018645959869737232,0.008701484941504465,0.001220703125,0.125,0,0.026374098771261664,0.004906762955332493
verified-v3-adamw-3e-6/checkpoint-2345,3e-06,adamw,verified-v3-adamw-3e-6,2345,3,DBPedia,0.2873924365910709,1.0,0.11457301329982729,0.11188241893653175,0.5059406708347082,0.11267514958648464,0.11267514958648464,0.11267514958648464,-0.28739243659107094,0.2872272460164478,-0.002525403788672387,-0.00016519057462314503,-0.002690594363295532,2.2985086056692694e-17,0.0033693769143936666,0.014878763918884206,0.0020345052083333335,0.125,0,0.0217917798345958,0.011151879925037696
verified-v3-adamw-3e-6/checkpoint-2345,3e-06,adamw,verified-v3-adamw-3e-6,2345,3,FEVER,0.37727317124985604,1.0,0.11311960618543537,0.10560520552162932,0.5171777509034274,0.10989871459232284,0.10989871459232281,0.10989871459232284,-0.37727317124985604,0.37715062909969865,-0.007391858513648715,-0.0001225421501573412,-0.007514400663806056,2.211772431870429e-17,0.008109179988014512,0.0370748061215617,0.006754557291666667,0.1875,0,0.02151541475064899,0.03379524460877596
verified-v3-adamw-3e-6/checkpoint-2345,3e-06,adamw,verified-v3-adamw-3e-6,2345,3,FiQA2018,0.21162140834399018,0.9769331095982161,0.11041839091084105,0.10946994584317452,0.5021566516025076,0.10948774285790862,0.10948774285790863,0.1094877428579086,-0.21162140834399024,0.21149089262363865,-0.0008179293473149635,-0.0001305157203515643,-0.0009484450676665278,-2.42861286636753e-17,0.0016789989138271592,0.007635688816480611,0.001220703125,0.0625,0,0.023136621748092747,0.0037197486660239
verified-v3-adamw-3e-6/checkpoint-2345,3e-06,adamw,verified-v3-adamw-3e-6,2345,3,HotpotQA,0.2907191226268636,1.0,0.12734951487692375,0.10570448425477474,0.5464378013310071,0.11610919532417995,0.11610919532417995,0.11610919532417993,-0.2907191226268636,0.29063896027100056,-0.021564868266285925,-8.016235586309935e-05,-0.021645030622149026,-2.992397996059992e-17,0.022124308625559922,0.09493211319260608,0.022705078125,0.1875,0,0.020531570915825265,0.09253163793211566
verified-v3-adamw-3e-6/checkpoint-2345,3e-06,adamw,verified-v3-adamw-3e-6,2345,3,MSMARCO,0.4024764649179625,1.0,0.1297749320203962,0.086757639532029,0.5993321516942133,0.10787822105425834,0.10787822105425832,0.10787822105425836,-0.4024764649179625,0.4023200867458304,-0.042860914316235094,-0.0001563781721321076,-0.0430172924883672,2.6020852139652106e-17,0.04327038212618591,0.19983313279826642,0.044677734375,0.3125,0,0.035098752416015205,0.19794211101334444
verified-v3-adamw-3e-6/checkpoint-2345,3e-06,adamw,verified-v3-adamw-3e-6,2345,3,NFCorpus,0.008320401156484962,0.7421243592446263,0.1348608654370761,0.0998912653503082,0.5744819652317447,0.11824789721084175,0.11824789721084174,0.11824789721084178,-0.008320401156484938,0.00828565955690647,-0.03493485848718942,-3.474159957847023e-05,-0.03496960008676789,2.5587171270657905e-17,0.035290274972542945,0.15032994526684593,0.038736979166666664,0.4375,0,0.037938126148813686,0.1488159377723818
verified-v3-adamw-3e-6/checkpoint-2345,3e-06,adamw,verified-v3-adamw-3e-6,2345,3,NQ,0.39805963089942065,1.0,0.12479256052806662,0.1184460157286451,0.5130459257266895,0.12252769192573792,0.12252769192573791,0.12252769192573792,-0.39805963089942065,0.3978893329555899,-0.006176246855590803,-0.00017029794383070958,-0.0063465447994215125,0.0,0.006912655631122051,0.02841924063815642,0.00439453125,0.25,0,0.023203493488153877,0.02539172425130646
verified-v3-adamw-3e-6/checkpoint-2345,3e-06,adamw,verified-v3-adamw-3e-6,2345,3,QuoraRetrieval,0.48201645472658616,1.0,0.10298060740141018,0.10273173756201155,0.5006048976774896,0.10243839479078588,0.1024383947907859,0.10243839479078587,-0.4820164547265862,0.4818972290655351,-0.00012964417834750164,-0.00011922566105112761,-0.00024886983939862925,-1.8648277366750676e-17,0.0009185229523207741,0.004465084253859919,0.00016276041666666666,0.125,0,0.02318950144998182,0.000630220701487575
verified-v3-adamw-3e-6/checkpoint-2345,3e-06,adamw,verified-v3-adamw-3e-6,2345,3,SCIDOCS,0.09836107923674961,0.8555909140437343,0.11536926420963689,0.11354161786175111,0.503992047759695,0.11409545724531614,0.11409545724531611,0.11409545724531614,-0.09836107923674958,0.09827003367981019,-0.001736600790946367,-9.104555693940876e-05,-0.0018276463478857758,1.8431436932253575e-17,0.002670891720793985,0.011667823288370549,0.0013020833333333333,0.0625,0,0.05381606309552696,0.0075863618856039875
verified-v3-adamw-3e-6/checkpoint-2345,3e-06,adamw,verified-v3-adamw-3e-6,2345,3,SciFact,0.2661360631852537,0.9769331095982161,0.11818486449137386,0.11649789450499808,0.5035941498080008,0.11717516410524795,0.11717516410524792,0.11717516410524796,-0.2661360631852537,0.26607002370207156,-0.0016209305031936426,-6.603948318212836e-05,-0.001686969986375771,3.469446951953614e-17,0.002448829908347437,0.01043463916488767,0.001220703125,0.125,0,0.025909106777415928,0.006906900660813781
verified-v3-adamw-3e-6/checkpoint-2345,3e-06,adamw,verified-v3-adamw-3e-6,2345,3,TRECCOVID,0.0705549152268024,0.9110827739955403,0.1189432284878014,0.10165847132039968,0.5391763916198962,0.10909423275642358,0.10909423275642356,0.1090942327564236,-0.07055491522680236,0.07055748318100735,-0.017287325121606703,2.567954204994727e-06,-0.017284757167401712,3.9898639947466563e-17,0.017823230820889276,0.08079371480992859,0.020100911458333332,0.125,0,0.023739819457483186,0.07836442392165117
verified-v3-adamw-3e-6/checkpoint-2345,3e-06,adamw,verified-v3-adamw-3e-6,2345,3,Touche2020,0.2804355348648263,1.0,0.11784630222979113,0.1040810783432256,0.5310129012720821,0.11047987652152039,0.11047987652152041,0.11047987652152036,-0.2804355348648263,0.2803682120181825,-0.013697901039921731,-6.732284664380528e-05,-0.013765223886565536,-3.664603343001005e-17,0.014346095502493359,0.06464319754260031,0.014973958333333334,0.0625,0,0.024619790595170003,0.061722447246273696
verified-v3-adamw-3e-6/checkpoint-3126,3e-06,adamw,verified-v3-adamw-3e-6,3126,4,ArguAna,0.2286429279422103,1.0,0.09773465929871547,0.09514418971801153,0.5067152764388366,0.09673390636235436,0.09673390636235436,0.09673390636235434,-0.22864292794221036,0.22857939550634174,-0.0025269371448353346,-6.35324358686136e-05,-0.0025904695807039482,-2.2551405187698492e-17,0.0031547484073834843,0.016356113816864883,0.0020345052083333335,0.25,0,0.03691172654079857,0.013101162505465756
verified-v3-adamw-3e-6/checkpoint-3126,3e-06,adamw,verified-v3-adamw-3e-6,3126,4,ClimateFEVER,0.010114498960923637,0.775309402464522,0.10798588560796206,0.10690618987100875,0.5025121813695242,0.10689168240862022,0.10689168240862021,0.10689168240862024,-0.01011449896092362,0.010157641799360328,-0.0011228385753900283,4.3142838436709303e-05,-0.001079695736953319,2.3418766925686896e-17,0.0019093542746925125,0.0088851776894833,0.0018717447916666667,0.125,0,0.026715265440726808,0.0052251278828562885
verified-v3-adamw-3e-6/checkpoint-3126,3e-06,adamw,verified-v3-adamw-3e-6,3126,4,DBPedia,0.2883997726172628,1.0,0.11467226447943421,0.11319140372662115,0.5032494446448433,0.11331577670726524,0.11331577670726525,0.11331577670726521,-0.2883997726172629,0.28823679234911465,-0.0013178804846648573,-0.0001629802681482207,-0.001480860752813078,-3.209238430557093e-17,0.002172231151439062,0.009533029853073067,0.0013834635416666667,0.125,0,0.022660812054378938,0.005783635868940318
verified-v3-adamw-3e-6/checkpoint-3126,3e-06,adamw,verified-v3-adamw-3e-6,3126,4,FEVER,0.38054239627106357,1.0,0.11114093770028186,0.10986680659200777,0.5028825485558303,0.11041471966408029,0.11041471966408029,0.11041471966408027,-0.38054239627106357,0.3804212082391427,-0.0011529430763532467,-0.00012118803192085609,-0.0012741311082741028,2.168404344971009e-18,0.00193912106734403,0.008773996013368118,0.0015462239583333333,0.25,0,0.020954584292200488,0.0052167541913302525
verified-v3-adamw-3e-6/checkpoint-3126,3e-06,adamw,verified-v3-adamw-3e-6,3126,4,FiQA2018,0.21111295347823741,0.9769331095982161,0.1106330760892935,0.10939169850437955,0.5028209950156897,0.10949498699061438,0.10949498699061438,0.10949498699061436,-0.21111295347823744,0.21098670219201454,-0.00111512629869104,-0.00012625128622290906,-0.001241377584913949,-2.7755575615628914e-17,0.0019398082005365556,0.008816317181184996,0.001708984375,0.0625,0,0.023148303222396235,0.00506818516574045
verified-v3-adamw-3e-6/checkpoint-3126,3e-06,adamw,verified-v3-adamw-3e-6,3126,4,HotpotQA,0.29265693318136804,1.0,0.12453700249717911,0.10793933570228159,0.5356975400667594,0.11713093402303087,0.11713093402303087,0.11713093402303089,-0.292656933181368,0.29256460787553185,-0.016505341489061395,-9.232530583611585e-05,-0.016597666794897513,9.974659986866641e-18,0.01718271172315209,0.0739116585207464,0.015218098958333334,0.125,0,0.01997961450397464,0.07099794162664458
verified-v3-adamw-3e-6/checkpoint-3126,3e-06,adamw,verified-v3-adamw-3e-6,3126,4,MSMARCO,0.4068587015959482,1.0,0.1286707214344821,0.08771168345669196,0.5946450290133105,0.10774852223420703,0.10774852223420703,0.10774852223420704,-0.40685870159594817,0.4066946282314956,-0.040794964613337585,-0.00016407336445256257,-0.040959037977790144,7.806255641895632e-18,0.04126507769237028,0.19070440460777702,0.039632161458333336,0.25,0,0.03523110879770259,0.18853180152912496
verified-v3-adamw-3e-6/checkpoint-3126,3e-06,adamw,verified-v3-adamw-3e-6,3126,4,NFCorpus,0.007884368175799057,0.7421243592446263,0.12343249029204392,0.10501112292792522,0.5403192873384923,0.11395703190955568,0.11395703190955567,0.1139570319095557,-0.007884368175799022,0.00785091960045865,-0.018387918788778303,-3.3448575340374025e-05,-0.018421367364118677,2.949029909160572e-17,0.018999097773090935,0.08316755940467742,0.01708984375,0.4375,0,0.037089975523963856,0.0804921552832931
verified-v3-adamw-3e-6/checkpoint-3126,3e-06,adamw,verified-v3-adamw-3e-6,3126,4,NQ,0.4007248397326344,1.0,0.12482467336791624,0.1194199816861119,0.5110640940752803,0.12269602780265548,0.12269602780265546,0.12269602780265551,-0.4007248397326343,0.40055533879511507,-0.0052351907442850405,-0.00016950093751929088,-0.005404691681804331,5.724587470723463e-17,0.006017296471289322,0.02463634862330259,0.0029296875,0.1875,0,0.023195189009062363,0.02143420802034333
verified-v3-adamw-3e-6/checkpoint-3126,3e-06,adamw,verified-v3-adamw-3e-6,3126,4,QuoraRetrieval,0.48212243831683343,1.0,0.10323390105775714,0.10278704354147675,0.5010844953583473,0.10268618482517823,0.1026861848251782,0.10268618482517824,-0.4821224383168333,0.48199837281051994,-0.0003227920099670087,-0.00012406550631338664,-0.00044685751628039533,4.163336342344337e-17,0.0010978255391368027,0.005328708405217579,0.0005696614583333334,0.1875,0,0.02310628592362073,0.001566792204525253
verified-v3-adamw-3e-6/checkpoint-3126,3e-06,adamw,verified-v3-adamw-3e-6,3126,4,SCIDOCS,0.0987242606529829,0.8575062653016419,0.11954495458044052,0.10958152402729354,0.5217422067796111,0.11451048726176626,0.11451048726176627,0.11451048726176626,-0.09872426065298293,0.0986311587816357,-0.00987032868179976,-9.310187134722652e-05,-0.009963430553146987,-1.1492543028346347e-17,0.010660671741882056,0.04652745421070775,0.010823567708333334,0.125,0,0.05554008262464831,0.04307807959069551
verified-v3-adamw-3e-6/checkpoint-3126,3e-06,adamw,verified-v3-adamw-3e-6,3126,4,SciFact,0.2658682298052386,0.9769331095982161,0.11782652416265102,0.11714924174569208,0.5014411750384997,0.1172746965334788,0.1172746965334788,0.1172746965334788,-0.2658682298052386,0.2658036345906519,-0.0006126872023723036,-6.459521458663207e-05,-0.0006772824169589357,1.3010426069826053e-17,0.001578152386370902,0.0067162346732662255,0.00048828125,0.0625,0,0.02621849958015107,0.00260744847454309
verified-v3-adamw-3e-6/checkpoint-3126,3e-06,adamw,verified-v3-adamw-3e-6,3126,4,TRECCOVID,0.07184411515820763,0.9110827739955403,0.1251883313208073,0.09637235044801194,0.5650295455013595,0.11248066457164702,0.112480664571647,0.11248066457164702,-0.0718441151582076,0.07184950710240054,-0.028821372816988305,5.391944192922188e-06,-0.028815980872795383,1.3877787807814457e-17,0.029081855831590026,0.131259100664506,0.037190755208333336,0.125,0,0.023747118892693566,0.1300834271987892
verified-v3-adamw-3e-6/checkpoint-3126,3e-06,adamw,verified-v3-adamw-3e-6,3126,4,Touche2020,0.28238084279551545,1.0,0.1140999575552648,0.10810063261047825,0.51349979525327,0.11097131826822793,0.11097131826822793,0.11097131826822793,-0.28238084279551545,0.28231364079874677,-0.005932122948017864,-6.720199676869126e-05,-0.005999324944786555,7.15573433840433e-18,0.006678941020174233,0.030058160580007025,0.005859375,0.125,0,0.024925203132629668,0.02669715208043776
verified-v3-adamw-3e-6/checkpoint-3907,3e-06,adamw,verified-v3-adamw-3e-6,3907,5,ArguAna,0.22906516512079772,1.0,0.09872326931706862,0.09370837293179562,0.5130303320354856,0.09684277089797429,0.09684277089797429,0.09684277089797427,-0.22906516512079772,0.22900045627044652,-0.004950187534921793,-6.470885035119583e-05,-0.0050148963852729884,-1.3877787807814457e-17,0.005539390633359211,0.028786277395041592,0.004069010416666667,0.1875,0,0.03537335764098554,0.02572439478804588
verified-v3-adamw-3e-6/checkpoint-3907,3e-06,adamw,verified-v3-adamw-3e-6,3907,5,ClimateFEVER,0.00993649677579202,0.775309402464522,0.10729179803555172,0.10727993512876813,0.5000276432189101,0.10687760454057646,0.10687760454057646,0.10687760454057645,-0.009936496775792038,0.009979277025964304,-5.464315695587543e-05,4.278025017226666e-05,-1.1862906783608775e-05,-2.2551405187698492e-17,0.0008889303089824398,0.0041428118041144475,0.00016276041666666666,0.125,0,0.025355288524255216,0.00025466148849172737
verified-v3-adamw-3e-6/checkpoint-3907,3e-06,adamw,verified-v3-adamw-3e-6,3907,5,DBPedia,0.29028133793880256,1.0,0.1153884066441069,0.11271283661084976,0.5058648738496058,0.11334701494848408,0.11334701494848409,0.11334701494848407,-0.29028133793880256,0.2901165029815157,-0.002510735075970317,-0.00016483495728683573,-0.0026755700332571526,-6.938893903907228e-18,0.003357360096232203,0.014718727738277012,0.0021158854166666665,0.125,0,0.022930501876458256,0.011007108247823012
verified-v3-adamw-3e-6/checkpoint-3907,3e-06,adamw,verified-v3-adamw-3e-6,3907,5,FEVER,0.38022066694615675,1.0,0.11097969570609895,0.109410086531323,0.5035609844495537,0.11018667476222835,0.11018667476222836,0.11018667476222836,-0.38022066694615675,0.3800985999293559,-0.0014475421579751048,-0.0001220670168008281,-0.001569609174775933,6.938893903907228e-18,0.0022529145428968676,0.01022240922435253,0.0011393229166666667,0.125,0,0.020953878316440175,0.006568100132771553
verified-v3-adamw-3e-6/checkpoint-3907,3e-06,adamw,verified-v3-adamw-3e-6,3907,5,FiQA2018,0.21070246092324083,0.9769331095982161,0.11030713510270702,0.10964788176089701,0.5014986094684506,0.10955392167256395,0.10955392167256395,0.10955392167256395,-0.2107024609232408,0.2105796939140494,-0.0005364863326185968,-0.0001227670091914143,-0.0006592533418100111,1.5612511283791264e-17,0.0014016497882126022,0.0063724383658035726,0.0008138020833333334,0.0625,0,0.021651665045805145,0.0024390729534997445
verified-v3-adamw-3e-6/checkpoint-3907,3e-06,adamw,verified-v3-adamw-3e-6,3907,5,HotpotQA,0.2935356278922076,1.0,0.12284428664852126,0.1090564801807357,0.5297278156004055,0.11692314177264569,0.11692314177264569,0.1169231417726457,-0.29353562789220766,0.29344229780589326,-0.013694476381471234,-9.333008631432112e-05,-0.013787806467785555,1.8431436932253575e-17,0.014410991012569634,0.06214292091228878,0.013020833333333334,0.1875,0,0.019708020538245195,0.059053174203404654
verified-v3-adamw-3e-6/checkpoint-3907,3e-06,adamw,verified-v3-adamw-3e-6,3907,5,MSMARCO,0.408349269856205,1.0,0.1139617303401675,0.0994138938292027,0.5340897339318789,0.10699829836195682,0.10699829836195685,0.10699829836195682,-0.408349269856205,0.40820415245567776,-0.014402719110437529,-0.00014511740052728164,-0.01454783651096481,-2.949029909160572e-17,0.01508277130817998,0.07068647774034299,0.012125651041666666,0.3125,0,0.03559557126915206,0.06749936487124297
verified-v3-adamw-3e-6/checkpoint-3907,3e-06,adamw,verified-v3-adamw-3e-6,3907,5,NFCorpus,0.007507404351502548,0.7421243592446263,0.14164082717700807,0.09139009869740211,0.6078198704550659,0.11630760232772143,0.11630760232772142,0.11630760232772143,-0.0075074043515025455,0.007463731937695313,-0.05020705606579872,-4.367241380722744e-05,-0.050250728479605954,7.806255641895632e-18,0.050502773229253,0.21672133447416755,0.052327473958333336,0.5,0,0.03747629460256732,0.21545233053254628
verified-v3-adamw-3e-6/checkpoint-3907,3e-06,adamw,verified-v3-adamw-3e-6,3907,5,NQ,0.4019696192684652,1.0,0.12698690434704524,0.11640974424315452,0.5217282369440082,0.12304248431648779,0.12304248431648777,0.12304248431648779,-0.4019696192684652,0.40180281214048374,-0.010410352975909275,-0.00016680712798146716,-0.010577160103890742,2.2551405187698492e-17,0.011134219438151759,0.04574516330706811,0.007731119791666667,0.25,0,0.02349835282811114,0.04277114346564771
verified-v3-adamw-3e-6/checkpoint-3907,3e-06,adamw,verified-v3-adamw-3e-6,3907,5,QuoraRetrieval,0.4814508902776472,1.0,0.10347840748896499,0.1031827299512048,0.5007153680208641,0.10291808534242765,0.10291808534242766,0.10291808534242763,-0.4814508902776473,0.48133292015788326,-0.00017770741799619238,-0.00011797011976399235,-0.00029567753776018474,-2.2985086056692694e-17,0.0009623163558271724,0.004656494045019816,0.0003255208333333333,0.1875,0,0.023337185067485052,0.0008598976091846985
verified-v3-adamw-3e-6/checkpoint-3907,3e-06,adamw,verified-v3-adamw-3e-6,3907,5,SCIDOCS,0.09780799892888489,0.8555909140437343,0.11928400949468455,0.11045729707265847,0.5192101119165498,0.11427331838496102,0.11427331838496102,0.11427331838496103,-0.09780799892888488,0.09772428163456542,-0.008742995127706616,-8.371729431946298e-05,-0.008826712422026078,1.5178830414797062e-17,0.009549294973853643,0.04156542467932079,0.009684244791666666,0.125,0,0.052798707211377034,0.03805582573869371
verified-v3-adamw-3e-6/checkpoint-3907,3e-06,adamw,verified-v3-adamw-3e-6,3907,5,SciFact,0.2660488616637199,0.9769331095982161,0.11742183051192473,0.11716881572889751,0.5005392686943867,0.11696650920426305,0.11696650920426302,0.11696650920426307,-0.2660488616637199,0.26597882311429477,-0.00018297623360219104,-7.003854942504682e-05,-0.00025301478302723786,3.729655473350135e-17,0.0011418222244522615,0.0048672964704658695,0.000244140625,0.0625,0,0.0262423860031138,0.0007799809435468893
verified-v3-adamw-3e-6/checkpoint-3907,3e-06,adamw,verified-v3-adamw-3e-6,3907,5,TRECCOVID,0.07354621524747493,0.9110827739955403,0.11591522065513049,0.10590991099763436,0.5225522455074162,0.1119399850031792,0.1119399850031792,0.1119399850031792,-0.07354621524747496,0.07354907877165501,-0.01000817318167619,2.8635241800661904e-06,-0.010005309657496124,-1.0408340855860843e-17,0.01059531300900275,0.04776425885588194,0.011067708333333334,0.125,0,0.02379709199580799,0.045117399940699854
verified-v3-adamw-3e-6/checkpoint-3907,3e-06,adamw,verified-v3-adamw-3e-6,3907,5,Touche2020,0.2832516671256061,1.0,0.11915932701233384,0.10417601682741343,0.5335444223187342,0.11217065797043571,0.11217065797043571,0.11217065797043571,-0.2832516671256061,0.2831876850912898,-0.014919328150604115,-6.398203431629175e-05,-0.014983310184920407,-1.474514954580286e-17,0.015496709485327435,0.06938762678086004,0.016194661458333332,0.125,0,0.024410849775693803,0.06680236049565613
verified-v3-adamw-3e-6/checkpoint-782,3e-06,adamw,verified-v3-adamw-3e-6,782,1,ArguAna,0.2144475572153564,1.0,0.09720529840819617,0.0961966249706085,0.5026077130464003,0.09635711161759498,0.096357111617595,0.09635711161759497,-0.2144475572153564,0.2143858157575146,-0.0009469319797458312,-6.174145784182405e-05,-0.0010086734375876552,-2.5587171270657905e-17,0.0017004547822784466,0.008792336459590778,0.0010579427083333333,0.125,0,0.040648227263027706,0.00489618698305876
verified-v3-adamw-3e-6/checkpoint-782,3e-06,adamw,verified-v3-adamw-3e-6,782,1,ClimateFEVER,0.007878585392858826,0.7535465121453979,0.11432182113002164,0.11413151475115794,0.5004165103961596,0.11376214469421424,0.11376214469421425,0.11376214469421422,-0.007878585392858854,0.007924568022101522,-0.00023628900810637732,4.598262924266922e-05,-0.0001903063788637081,-2.168404344971009e-17,0.0010992980234724656,0.004811914955114595,0.0003255208333333333,0.125,0,0.030602766475446533,0.001034298786642683
verified-v3-adamw-3e-6/checkpoint-782,3e-06,adamw,verified-v3-adamw-3e-6,782,1,DBPedia,0.2705605033257895,1.0,0.11631025762793751,0.10633970687862462,0.5223906407786988,0.11215935623537554,0.11215935623537554,0.11215935623537554,-0.2705605033257895,0.27039427640125124,-0.00980432382477461,-0.00016622692453826388,-0.009970550749312874,-3.0357660829594124e-18,0.010511693870605611,0.04721174734476907,0.00927734375,0.1875,0,0.022428042263645285,0.04403469745213299
verified-v3-adamw-3e-6/checkpoint-782,3e-06,adamw,verified-v3-adamw-3e-6,782,1,FEVER,0.35579698865425197,1.0,0.11794292436508792,0.10504541389905982,0.5289196972506024,0.11119396596000891,0.11119396596000891,0.11119396596000888,-0.355796988654252,0.35565846391145495,-0.012758985723231045,-0.00013852474279706095,-0.012897510466028106,-1.7780915628762273e-17,0.013465314382743659,0.06038573356599889,0.011311848958333334,0.25,0,0.024884429264226213,0.057218174827227936
verified-v3-adamw-3e-6/checkpoint-782,3e-06,adamw,verified-v3-adamw-3e-6,782,1,FiQA2018,0.20642361473431925,0.9769331095982161,0.12429916126385064,0.09741459966459431,0.560628987318322,0.11226392282490688,0.11226392282490691,0.11226392282490688,-0.20642361473431928,0.20631610445372547,-0.026777051318662523,-0.00010751028059379115,-0.026884561599256313,-3.0357660829594124e-17,0.02725953923820788,0.12294924376392459,0.033447265625,0.25,0,0.025796280896819897,0.1207730688728177
verified-v3-adamw-3e-6/checkpoint-782,3e-06,adamw,verified-v3-adamw-3e-6,782,1,HotpotQA,0.27149420151395587,1.0,0.11870680547755488,0.10595325465046887,0.5283841080159472,0.11203264016831549,0.11203264016831549,0.11203264016831548,-0.27149420151395587,0.2713849666115314,-0.012644315924661542,-0.00010923490242446474,-0.012753550827086006,-1.474514954580286e-17,0.013377122781210875,0.05954384047430527,0.012125651041666666,0.125,0,0.023083955485446735,0.056281992969538557
verified-v3-adamw-3e-6/checkpoint-782,3e-06,adamw,verified-v3-adamw-3e-6,782,1,MSMARCO,0.3585146067020192,1.0,0.10906226909321745,0.10410934924007295,0.5116172122064596,0.10581818572249227,0.10581818572249227,0.10581818572249228,-0.3585146067020192,0.3583801878519182,-0.004818501003043568,-0.00013441885010092788,-0.004952919853144496,8.673617379884035e-18,0.005640445792704142,0.02645964709938729,0.004313151041666667,0.125,0,0.029673798917814992,0.02260385805914331
