defined,exact_feature,exact_minus_original,exact_value,original_feature,original_value,relationship,run_id,stage
True,exact_mean_saved_segment_overlap_to_adamw,5.551115123125783e-17,0.2745808366199717,mean_saved_segment_subspace_overlap_to_adamw,0.2745808366199716,exact_projectors_complete_comparator_population,verified-v3-muon-3e-4,2
True,exact_mean_cumulative_overlap_to_adamw,0.0,0.28027088711860276,mean_cumulative_subspace_overlap_to_adamw,0.28027088711860276,exact_projectors_complete_comparator_population,verified-v3-muon-3e-4,2
True,exact_nonzero_saved_segment_stable_rank_fraction,0.09594692527628468,0.2983486990221087,saved_segment_stable_rank_fraction,0.20240177374582402,exact_rank_and_nonzero_denominator,verified-v3-muon-3e-4,3
True,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,-0.27693869678657135,0.11284422364599017,saved_segment_sketch_effective_rank_fraction,0.3897829204325615,full_spectrum_and_nonzero_denominator,verified-v3-muon-3e-4,3
True,exact_nonzero_cumulative_stable_rank_fraction,0.0355840228059951,0.23559806667806446,cumulative_stable_rank_fraction,0.20001404387206936,exact_rank_and_nonzero_denominator,verified-v3-muon-3e-4,3
True,exact_mean_saved_segment_overlap_to_adamw,0.0,0.2830290792619302,mean_saved_segment_subspace_overlap_to_adamw,0.2830290792619302,exact_projectors_complete_comparator_population,verified-v3-muon-3e-4,3
True,exact_mean_cumulative_overlap_to_adamw,5.551115123125783e-17,0.2768027259074991,mean_cumulative_subspace_overlap_to_adamw,0.27680272590749905,exact_projectors_complete_comparator_population,verified-v3-muon-3e-4,3
True,exact_nonzero_saved_segment_stable_rank_fraction,-0.029287895430428368,0.2995769296668903,saved_segment_stable_rank_fraction,0.3288648250973187,exact_rank_and_nonzero_denominator,verified-v3-muon-3e-4,4
True,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,-0.1177855629868387,0.1396908895188795,saved_segment_sketch_effective_rank_fraction,0.2574764525057182,full_spectrum_and_nonzero_denominator,verified-v3-muon-3e-4,4
True,exact_nonzero_cumulative_stable_rank_fraction,-0.03283625624909256,0.18170003826522627,cumulative_stable_rank_fraction,0.21453629451431883,exact_rank_and_nonzero_denominator,verified-v3-muon-3e-4,4
True,exact_mean_saved_segment_overlap_to_adamw,0.0,0.2972923901745376,mean_saved_segment_subspace_overlap_to_adamw,0.2972923901745376,exact_projectors_complete_comparator_population,verified-v3-muon-3e-4,4
True,exact_mean_cumulative_overlap_to_adamw,-5.551115123125783e-17,0.26241899262195684,mean_cumulative_subspace_overlap_to_adamw,0.2624189926219569,exact_projectors_complete_comparator_population,verified-v3-muon-3e-4,4
True,exact_nonzero_saved_segment_stable_rank_fraction,-0.09999999999999998,0.2933759771817651,saved_segment_stable_rank_fraction,0.3933759771817651,exact_rank_and_nonzero_denominator,verified-v3-muon-3e-4,5
True,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,-0.09999999999999998,0.17658242914916805,saved_segment_sketch_effective_rank_fraction,0.27658242914916803,full_spectrum_and_nonzero_denominator,verified-v3-muon-3e-4,5
True,exact_nonzero_cumulative_stable_rank_fraction,-0.11927682627988795,0.1331614028636412,cumulative_stable_rank_fraction,0.25243822914352915,exact_rank_and_nonzero_denominator,verified-v3-muon-3e-4,5
True,exact_mean_saved_segment_overlap_to_adamw,0.0,0.3626891154536605,mean_saved_segment_subspace_overlap_to_adamw,0.3626891154536605,exact_projectors_complete_comparator_population,verified-v3-muon-3e-4,5
True,exact_mean_cumulative_overlap_to_adamw,0.0,0.3558194155159943,mean_cumulative_subspace_overlap_to_adamw,0.3558194155159943,exact_projectors_complete_comparator_population,verified-v3-muon-3e-4,5
True,exact_nonzero_saved_segment_stable_rank_fraction,-0.1138243103598805,0.2802084789642301,saved_segment_stable_rank_fraction,0.3940327893241106,exact_rank_and_nonzero_denominator,verified-v3-muon-1e-3,1
True,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,-0.10877729476157352,0.21737431718494635,saved_segment_sketch_effective_rank_fraction,0.32615161194651987,full_spectrum_and_nonzero_denominator,verified-v3-muon-1e-3,1
True,exact_nonzero_cumulative_stable_rank_fraction,-0.23747287486739876,0.10419736087193636,cumulative_stable_rank_fraction,0.34167023573933514,exact_rank_and_nonzero_denominator,verified-v3-muon-1e-3,1
True,exact_mean_saved_segment_overlap_to_adamw,0.0,0.2842703598598928,mean_saved_segment_subspace_overlap_to_adamw,0.2842703598598928,exact_projectors_complete_comparator_population,verified-v3-muon-1e-3,1
True,exact_mean_cumulative_overlap_to_adamw,0.0,0.29708898767946834,mean_cumulative_subspace_overlap_to_adamw,0.29708898767946834,exact_projectors_complete_comparator_population,verified-v3-muon-1e-3,1
True,exact_nonzero_saved_segment_stable_rank_fraction,0.025049842518133913,0.26105682878710024,saved_segment_stable_rank_fraction,0.23600698626896632,exact_rank_and_nonzero_denominator,verified-v3-muon-1e-3,2
True,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,0.005755425013014459,0.2552723999340686,saved_segment_sketch_effective_rank_fraction,0.24951697492105412,full_spectrum_and_nonzero_denominator,verified-v3-muon-1e-3,2
True,exact_nonzero_cumulative_stable_rank_fraction,-0.2724696443830763,0.1032904264329153,cumulative_stable_rank_fraction,0.3757600708159916,exact_rank_and_nonzero_denominator,verified-v3-muon-1e-3,2
True,exact_mean_saved_segment_overlap_to_adamw,0.0,0.2834016904229266,mean_saved_segment_subspace_overlap_to_adamw,0.2834016904229266,exact_projectors_complete_comparator_population,verified-v3-muon-1e-3,2
True,exact_mean_cumulative_overlap_to_adamw,0.0,0.298730819027065,mean_cumulative_subspace_overlap_to_adamw,0.298730819027065,exact_projectors_complete_comparator_population,verified-v3-muon-1e-3,2
True,exact_nonzero_saved_segment_stable_rank_fraction,-0.012167092039804817,0.2373498828812493,saved_segment_stable_rank_fraction,0.24951697492105412,exact_rank_and_nonzero_denominator,verified-v3-muon-1e-3,3
True,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,-0.08733622390995394,0.28396450575570825,saved_segment_sketch_effective_rank_fraction,0.3713007296656622,full_spectrum_and_nonzero_denominator,verified-v3-muon-1e-3,3
True,exact_nonzero_cumulative_stable_rank_fraction,-0.26536187817973633,0.1307062076480924,cumulative_stable_rank_fraction,0.3960680858278287,exact_rank_and_nonzero_denominator,verified-v3-muon-1e-3,3
True,exact_mean_saved_segment_overlap_to_adamw,0.0,0.280909870617759,mean_saved_segment_subspace_overlap_to_adamw,0.280909870617759,exact_projectors_complete_comparator_population,verified-v3-muon-1e-3,3
True,exact_mean_cumulative_overlap_to_adamw,-5.551115123125783e-17,0.3038899157498616,mean_cumulative_subspace_overlap_to_adamw,0.3038899157498617,exact_projectors_complete_comparator_population,verified-v3-muon-1e-3,3
True,exact_nonzero_saved_segment_stable_rank_fraction,-0.18749234243971497,0.2108563565823937,saved_segment_stable_rank_fraction,0.3983486990221087,exact_rank_and_nonzero_denominator,verified-v3-muon-1e-3,4
True,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,0.08582755456720931,0.29867177821319946,saved_segment_sketch_effective_rank_fraction,0.21284422364599015,full_spectrum_and_nonzero_denominator,verified-v3-muon-1e-3,4
True,exact_nonzero_cumulative_stable_rank_fraction,-0.22048434822248422,0.1784156196279911,cumulative_stable_rank_fraction,0.3988999678504753,exact_rank_and_nonzero_denominator,verified-v3-muon-1e-3,4
True,exact_mean_saved_segment_overlap_to_adamw,0.0,0.268947172959719,mean_saved_segment_subspace_overlap_to_adamw,0.268947172959719,exact_projectors_complete_comparator_population,verified-v3-muon-1e-3,4
True,exact_mean_cumulative_overlap_to_adamw,-5.551115123125783e-17,0.3851350753388906,mean_cumulative_subspace_overlap_to_adamw,0.38513507533889063,exact_projectors_complete_comparator_population,verified-v3-muon-1e-3,4
True,exact_nonzero_saved_segment_stable_rank_fraction,-0.09999999999999995,0.18355286494875647,saved_segment_stable_rank_fraction,0.2835528649487564,exact_rank_and_nonzero_denominator,verified-v3-muon-1e-3,5
True,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,-0.09999999999999998,0.29694462562839224,saved_segment_sketch_effective_rank_fraction,0.3969446256283922,full_spectrum_and_nonzero_denominator,verified-v3-muon-1e-3,5
True,exact_nonzero_cumulative_stable_rank_fraction,-0.1512942464568617,0.23244631134576801,cumulative_stable_rank_fraction,0.3837405578026297,exact_rank_and_nonzero_denominator,verified-v3-muon-1e-3,5
True,exact_mean_saved_segment_overlap_to_adamw,-5.551115123125783e-17,0.3231283569479908,mean_saved_segment_subspace_overlap_to_adamw,0.32312835694799086,exact_projectors_complete_comparator_population,verified-v3-muon-1e-3,5
True,exact_mean_cumulative_overlap_to_adamw,0.0,0.2803506403583053,mean_cumulative_subspace_overlap_to_adamw,0.2803506403583053,exact_projectors_complete_comparator_population,verified-v3-muon-1e-3,5
True,exact_nonzero_saved_segment_stable_rank_fraction,-0.223841396573491,0.15747645250571823,saved_segment_stable_rank_fraction,0.38131784907920924,exact_rank_and_nonzero_denominator,verified-v3-muon-3e-3,1
True,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,-0.006340797152196875,0.27907071647352494,saved_segment_sketch_effective_rank_fraction,0.2854115136257218,full_spectrum_and_nonzero_denominator,verified-v3-muon-3e-3,1
True,exact_nonzero_cumulative_stable_rank_fraction,-0.12137404010483666,0.276974658917272,cumulative_stable_rank_fraction,0.3983486990221087,exact_rank_and_nonzero_denominator,verified-v3-muon-3e-3,1
True,exact_mean_saved_segment_overlap_to_adamw,0.0,0.2977185745066251,mean_saved_segment_subspace_overlap_to_adamw,0.2977185745066251,exact_projectors_complete_comparator_population,verified-v3-muon-3e-3,1
True,exact_mean_cumulative_overlap_to_adamw,0.0,0.3038567962031814,mean_cumulative_subspace_overlap_to_adamw,0.3038567962031814,exact_projectors_complete_comparator_population,verified-v3-muon-3e-3,1
True,exact_nonzero_saved_segment_stable_rank_fraction,-0.07077106996878318,0.1345726145006058,saved_segment_stable_rank_fraction,0.205343684469389,exact_rank_and_nonzero_denominator,verified-v3-muon-3e-3,2
True,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,-0.08083775877711741,0.24802706632020127,saved_segment_sketch_effective_rank_fraction,0.3288648250973187,full_spectrum_and_nonzero_denominator,verified-v3-muon-3e-3,2
True,exact_nonzero_cumulative_stable_rank_fraction,-0.036638137329221054,0.29895992934884336,cumulative_stable_rank_fraction,0.3355980666780644,exact_rank_and_nonzero_denominator,verified-v3-muon-3e-3,2
True,exact_mean_saved_segment_overlap_to_adamw,0.0,0.29917656654869873,mean_saved_segment_subspace_overlap_to_adamw,0.29917656654869873,exact_projectors_complete_comparator_population,verified-v3-muon-3e-3,2
True,exact_mean_cumulative_overlap_to_adamw,0.0,0.2914460783297279,mean_cumulative_subspace_overlap_to_adamw,0.2914460783297279,exact_projectors_complete_comparator_population,verified-v3-muon-3e-3,2
True,exact_nonzero_saved_segment_stable_rank_fraction,-0.2123146766795129,0.11655014841780578,saved_segment_stable_rank_fraction,0.3288648250973187,exact_rank_and_nonzero_denominator,verified-v3-muon-3e-3,3
True,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,-0.04849225593064152,0.2089841965750767,saved_segment_sketch_effective_rank_fraction,0.2574764525057182,full_spectrum_and_nonzero_denominator,verified-v3-muon-3e-3,3
True,exact_nonzero_cumulative_stable_rank_fraction,0.07742714227483855,0.29196343678915737,cumulative_stable_rank_fraction,0.21453629451431883,exact_rank_and_nonzero_denominator,verified-v3-muon-3e-3,3
True,exact_mean_saved_segment_overlap_to_adamw,0.0,0.303730989765768,mean_saved_segment_subspace_overlap_to_adamw,0.303730989765768,exact_projectors_complete_comparator_population,verified-v3-muon-3e-3,3
True,exact_mean_cumulative_overlap_to_adamw,0.0,0.2671301953068904,mean_cumulative_subspace_overlap_to_adamw,0.2671301953068904,exact_projectors_complete_comparator_population,verified-v3-muon-3e-3,3
True,exact_nonzero_saved_segment_stable_rank_fraction,-0.25630316387117336,0.10475366491592689,saved_segment_stable_rank_fraction,0.3610568287871002,exact_rank_and_nonzero_denominator,verified-v3-muon-3e-3,4
True,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,-0.18682744935122644,0.16844495058284212,saved_segment_sketch_effective_rank_fraction,0.35527239993406856,full_spectrum_and_nonzero_denominator,verified-v3-muon-3e-3,4
True,exact_nonzero_cumulative_stable_rank_fraction,0.02456651038749713,0.2580341993657447,cumulative_stable_rank_fraction,0.23346768897824755,exact_rank_and_nonzero_denominator,verified-v3-muon-3e-3,4
True,exact_mean_saved_segment_overlap_to_adamw,0.0,0.39027226518543556,mean_saved_segment_subspace_overlap_to_adamw,0.39027226518543556,exact_projectors_complete_comparator_population,verified-v3-muon-3e-3,4
True,exact_mean_cumulative_overlap_to_adamw,-5.551115123125783e-17,0.3145137314622177,mean_cumulative_subspace_overlap_to_adamw,0.3145137314622178,exact_projectors_complete_comparator_population,verified-v3-muon-3e-3,4
True,exact_nonzero_saved_segment_stable_rank_fraction,-0.09999999999999996,0.10006326982387505,saved_segment_stable_rank_fraction,0.200063269823875,exact_rank_and_nonzero_denominator,verified-v3-muon-3e-3,5
True,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,-0.09999999999999998,0.1331614028636412,saved_segment_sketch_effective_rank_fraction,0.23316140286364118,full_spectrum_and_nonzero_denominator,verified-v3-muon-3e-3,5
True,exact_nonzero_cumulative_stable_rank_fraction,-0.1542729683911264,0.20710885632188,cumulative_stable_rank_fraction,0.3613818247130064,exact_rank_and_nonzero_denominator,verified-v3-muon-3e-3,5
True,exact_mean_saved_segment_overlap_to_adamw,0.0,0.2848843139075262,mean_saved_segment_subspace_overlap_to_adamw,0.2848843139075262,exact_projectors_complete_comparator_population,verified-v3-muon-3e-3,5
True,exact_mean_cumulative_overlap_to_adamw,0.0,0.2778358443207484,mean_cumulative_subspace_overlap_to_adamw,0.2778358443207484,exact_projectors_complete_comparator_population,verified-v3-muon-3e-3,5
True,exact_nonzero_saved_segment_stable_rank_fraction,-0.2597070879047385,0.1028289016686469,saved_segment_stable_rank_fraction,0.3625359895733854,exact_rank_and_nonzero_denominator,verified-v3-normuon-1e-4,1
True,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,-0.13809096510928437,0.10901025728070714,saved_segment_sketch_effective_rank_fraction,0.24710122238999152,full_spectrum_and_nonzero_denominator,verified-v3-normuon-1e-4,1
True,exact_nonzero_cumulative_stable_rank_fraction,-0.21719914177315683,0.15410158789250536,cumulative_stable_rank_fraction,0.3713007296656622,exact_rank_and_nonzero_denominator,verified-v3-normuon-1e-4,1
True,exact_mean_saved_segment_overlap_to_adamw,0.0,0.3037933136546955,mean_saved_segment_subspace_overlap_to_adamw,0.3037933136546955,exact_projectors_complete_comparator_population,verified-v3-normuon-1e-4,1
True,exact_mean_cumulative_overlap_to_adamw,-5.551115123125783e-17,0.29929288371608737,mean_cumulative_subspace_overlap_to_adamw,0.2992928837160874,exact_projectors_complete_comparator_population,verified-v3-normuon-1e-4,1
True,exact_nonzero_saved_segment_stable_rank_fraction,-0.08955755009983385,0.11284422364599017,saved_segment_stable_rank_fraction,0.20240177374582402,exact_rank_and_nonzero_denominator,verified-v3-normuon-1e-4,2
True,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,-0.2897688765604921,0.10001404387206939,saved_segment_sketch_effective_rank_fraction,0.3897829204325615,full_spectrum_and_nonzero_denominator,verified-v3-normuon-1e-4,2
True,exact_nonzero_cumulative_stable_rank_fraction,-0.08547774935775053,0.11453629451431883,cumulative_stable_rank_fraction,0.20001404387206936,exact_rank_and_nonzero_denominator,verified-v3-normuon-1e-4,2
True,exact_mean_saved_segment_overlap_to_adamw,0.0,0.2925009409549078,mean_saved_segment_subspace_overlap_to_adamw,0.2925009409549078,exact_projectors_complete_comparator_population,verified-v3-normuon-1e-4,2
True,exact_mean_cumulative_overlap_to_adamw,0.0,0.27450115035011624,mean_cumulative_subspace_overlap_to_adamw,0.27450115035011624,exact_projectors_complete_comparator_population,verified-v3-normuon-1e-4,2
True,exact_nonzero_saved_segment_stable_rank_fraction,-0.260420902544526,0.12936201788803553,saved_segment_stable_rank_fraction,0.3897829204325615,exact_rank_and_nonzero_denominator,verified-v3-normuon-1e-4,3
True,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,-0.09284277760031952,0.10767114036645707,saved_segment_sketch_effective_rank_fraction,0.2005139179667766,full_spectrum_and_nonzero_denominator,verified-v3-normuon-1e-4,3
True,exact_nonzero_cumulative_stable_rank_fraction,-0.26891068770726606,0.1000002111713309,cumulative_stable_rank_fraction,0.36891089887859696,exact_rank_and_nonzero_denominator,verified-v3-normuon-1e-4,3
True,exact_mean_saved_segment_overlap_to_adamw,0.0,0.2691533038400792,mean_saved_segment_subspace_overlap_to_adamw,0.2691533038400792,exact_projectors_complete_comparator_population,verified-v3-normuon-1e-4,3
True,exact_mean_cumulative_overlap_to_adamw,0.0,0.3090016175965591,mean_cumulative_subspace_overlap_to_adamw,0.3090016175965591,exact_projectors_complete_comparator_population,verified-v3-normuon-1e-4,3
True,exact_nonzero_saved_segment_stable_rank_fraction,-0.10632651900523138,0.15114993350048683,saved_segment_stable_rank_fraction,0.2574764525057182,exact_rank_and_nonzero_denominator,verified-v3-normuon-1e-4,4
True,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,-0.2483645088254325,0.1307062076480924,saved_segment_sketch_effective_rank_fraction,0.3790707164735249,full_spectrum_and_nonzero_denominator,verified-v3-normuon-1e-4,4
True,exact_nonzero_cumulative_stable_rank_fraction,-0.1886008634875136,0.11475042782954786,cumulative_stable_rank_fraction,0.30335129131706146,exact_rank_and_nonzero_denominator,verified-v3-normuon-1e-4,4
True,exact_mean_saved_segment_overlap_to_adamw,-5.551115123125783e-17,0.3231283569479908,mean_saved_segment_subspace_overlap_to_adamw,0.32312835694799086,exact_projectors_complete_comparator_population,verified-v3-normuon-1e-4,4
True,exact_mean_cumulative_overlap_to_adamw,0.0,0.2803506403583053,mean_cumulative_subspace_overlap_to_adamw,0.2803506403583053,exact_projectors_complete_comparator_population,verified-v3-normuon-1e-4,4
True,exact_nonzero_saved_segment_stable_rank_fraction,-0.09999999999999998,0.17658242914916805,saved_segment_stable_rank_fraction,0.27658242914916803,exact_rank_and_nonzero_denominator,verified-v3-normuon-1e-4,5
True,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,-0.09999999999999995,0.16528260576338702,saved_segment_sketch_effective_rank_fraction,0.26528260576338697,full_spectrum_and_nonzero_denominator,verified-v3-normuon-1e-4,5
True,exact_nonzero_cumulative_stable_rank_fraction,-0.07192239832284208,0.15446714266543377,cumulative_stable_rank_fraction,0.22638954098827585,exact_rank_and_nonzero_denominator,verified-v3-normuon-1e-4,5
True,exact_mean_saved_segment_overlap_to_adamw,0.0,0.28018923991357236,mean_saved_segment_subspace_overlap_to_adamw,0.28018923991357236,exact_projectors_complete_comparator_population,verified-v3-normuon-1e-4,5
True,exact_mean_cumulative_overlap_to_adamw,0.0,0.2992990207579232,mean_cumulative_subspace_overlap_to_adamw,0.2992990207579232,exact_projectors_complete_comparator_population,verified-v3-normuon-1e-4,5
True,exact_nonzero_saved_segment_stable_rank_fraction,-0.1353264272979956,0.2037620505918496,saved_segment_stable_rank_fraction,0.3390884778898452,exact_rank_and_nonzero_denominator,verified-v3-normuon-3e-4,1
True,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,-0.011960154673789747,0.20564141120504764,saved_segment_sketch_effective_rank_fraction,0.2176015658788374,full_spectrum_and_nonzero_denominator,verified-v3-normuon-3e-4,1
True,exact_nonzero_cumulative_stable_rank_fraction,-0.07603409008979287,0.20751877485896356,cumulative_stable_rank_fraction,0.2835528649487564,exact_rank_and_nonzero_denominator,verified-v3-normuon-3e-4,1
True,exact_mean_saved_segment_overlap_to_adamw,0.0,0.30065428007613215,mean_saved_segment_subspace_overlap_to_adamw,0.30065428007613215,exact_projectors_complete_comparator_population,verified-v3-normuon-3e-4,1
True,exact_mean_cumulative_overlap_to_adamw,0.0,0.28778581498313033,mean_cumulative_subspace_overlap_to_adamw,0.28778581498313033,exact_projectors_complete_comparator_population,verified-v3-normuon-3e-4,1
True,exact_nonzero_saved_segment_stable_rank_fraction,0.0026181622271765626,0.2306609949451258,saved_segment_stable_rank_fraction,0.22804283271794923,exact_rank_and_nonzero_denominator,verified-v3-normuon-3e-4,2
True,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,-0.14831537418407656,0.24506060299768853,saved_segment_sketch_effective_rank_fraction,0.3933759771817651,full_spectrum_and_nonzero_denominator,verified-v3-normuon-3e-4,2
True,exact_nonzero_cumulative_stable_rank_fraction,-0.07407787990482706,0.2583684314409409,cumulative_stable_rank_fraction,0.33244631134576796,exact_rank_and_nonzero_denominator,verified-v3-normuon-3e-4,2
True,exact_mean_saved_segment_overlap_to_adamw,-5.551115123125783e-17,0.2757140435443263,mean_saved_segment_subspace_overlap_to_adamw,0.2757140435443264,exact_projectors_complete_comparator_population,verified-v3-normuon-3e-4,2
True,exact_mean_cumulative_overlap_to_adamw,0.0,0.2869306475644624,mean_cumulative_subspace_overlap_to_adamw,0.2869306475644624,exact_projectors_complete_comparator_population,verified-v3-normuon-3e-4,2
True,exact_nonzero_saved_segment_stable_rank_fraction,-0.1381035772476965,0.2552723999340686,saved_segment_stable_rank_fraction,0.3933759771817651,exact_rank_and_nonzero_denominator,verified-v3-normuon-3e-4,3
True,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,0.000392229768103991,0.276974658917272,saved_segment_sketch_effective_rank_fraction,0.27658242914916803,full_spectrum_and_nonzero_denominator,verified-v3-normuon-3e-4,3
True,exact_nonzero_cumulative_stable_rank_fraction,0.039685868843991556,0.2921240979875207,cumulative_stable_rank_fraction,0.25243822914352915,exact_rank_and_nonzero_denominator,verified-v3-normuon-3e-4,3
True,exact_mean_saved_segment_overlap_to_adamw,0.0,0.29173979488989443,mean_saved_segment_subspace_overlap_to_adamw,0.29173979488989443,exact_projectors_complete_comparator_population,verified-v3-normuon-3e-4,3
True,exact_mean_cumulative_overlap_to_adamw,0.0,0.39993481652240803,mean_cumulative_subspace_overlap_to_adamw,0.39993481652240803,exact_projectors_complete_comparator_population,verified-v3-normuon-3e-4,3
True,exact_nonzero_saved_segment_stable_rank_fraction,0.07569680099211662,0.27576007081599163,saved_segment_stable_rank_fraction,0.200063269823875,exact_rank_and_nonzero_denominator,verified-v3-normuon-3e-4,4
True,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,0.06290668296418755,0.29606808582782873,saved_segment_sketch_effective_rank_fraction,0.23316140286364118,full_spectrum_and_nonzero_denominator,verified-v3-normuon-3e-4,4
True,exact_nonzero_cumulative_stable_rank_fraction,-0.06248185686253105,0.29889996785047535,cumulative_stable_rank_fraction,0.3613818247130064,exact_rank_and_nonzero_denominator,verified-v3-normuon-3e-4,4
True,exact_mean_saved_segment_overlap_to_adamw,0.0,0.27015257102153606,mean_saved_segment_subspace_overlap_to_adamw,0.27015257102153606,exact_projectors_complete_comparator_population,verified-v3-normuon-3e-4,4
True,exact_mean_cumulative_overlap_to_adamw,0.0,0.28864655336796724,mean_cumulative_subspace_overlap_to_adamw,0.28864655336796724,exact_projectors_complete_comparator_population,verified-v3-normuon-3e-4,4
True,exact_nonzero_saved_segment_stable_rank_fraction,-0.09999999999999998,0.2905954742308463,saved_segment_stable_rank_fraction,0.3905954742308463,exact_rank_and_nonzero_denominator,verified-v3-normuon-3e-4,5
True,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,-0.09999999999999998,0.2991607495608618,saved_segment_sketch_effective_rank_fraction,0.3991607495608618,full_spectrum_and_nonzero_denominator,verified-v3-normuon-3e-4,5
True,exact_nonzero_cumulative_stable_rank_fraction,0.05024170133821912,0.2767116352635528,cumulative_stable_rank_fraction,0.22646993392533368,exact_rank_and_nonzero_denominator,verified-v3-normuon-3e-4,5
True,exact_mean_saved_segment_overlap_to_adamw,0.0,0.29930719966382835,mean_saved_segment_subspace_overlap_to_adamw,0.29930719966382835,exact_projectors_complete_comparator_population,verified-v3-normuon-3e-4,5
True,exact_mean_cumulative_overlap_to_adamw,0.0,0.2860838718278325,mean_cumulative_subspace_overlap_to_adamw,0.2860838718278325,exact_projectors_complete_comparator_population,verified-v3-normuon-3e-4,5
True,exact_nonzero_saved_segment_stable_rank_fraction,-0.01405289541926924,0.29867177821319946,saved_segment_stable_rank_fraction,0.3127246736324687,exact_rank_and_nonzero_denominator,verified-v3-normuon-1e-3,1
True,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,0.08391164356293745,0.28573754690021413,saved_segment_sketch_effective_rank_fraction,0.20182590333727668,full_spectrum_and_nonzero_denominator,verified-v3-normuon-1e-3,1
True,exact_nonzero_cumulative_stable_rank_fraction,0.022250443863832348,0.23205725559566565,cumulative_stable_rank_fraction,0.2098068117318333,exact_rank_and_nonzero_denominator,verified-v3-normuon-1e-3,1
True,exact_mean_saved_segment_overlap_to_adamw,0.0,0.2910550203733489,mean_saved_segment_subspace_overlap_to_adamw,0.2910550203733489,exact_projectors_complete_comparator_population,verified-v3-normuon-1e-3,1
True,exact_mean_cumulative_overlap_to_adamw,-5.551115123125783e-17,0.2772999919054478,mean_cumulative_subspace_overlap_to_adamw,0.27729999190544785,exact_projectors_complete_comparator_population,verified-v3-normuon-1e-3,1
True,exact_nonzero_saved_segment_stable_rank_fraction,0.024628902054493418,0.2993864301286365,saved_segment_stable_rank_fraction,0.2747575280741431,exact_rank_and_nonzero_denominator,verified-v3-normuon-1e-3,2
True,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,-0.07931568351550461,0.2580341993657447,saved_segment_sketch_effective_rank_fraction,0.3373498828812493,full_spectrum_and_nonzero_denominator,verified-v3-normuon-1e-3,2
True,exact_nonzero_cumulative_stable_rank_fraction,-0.199890492298529,0.17801447205626109,cumulative_stable_rank_fraction,0.3779049643547901,exact_rank_and_nonzero_denominator,verified-v3-normuon-1e-3,2
True,exact_mean_saved_segment_overlap_to_adamw,0.0,0.280909870617759,mean_saved_segment_subspace_overlap_to_adamw,0.280909870617759,exact_projectors_complete_comparator_population,verified-v3-normuon-1e-3,2
True,exact_mean_cumulative_overlap_to_adamw,-5.551115123125783e-17,0.3038899157498616,mean_cumulative_subspace_overlap_to_adamw,0.3038899157498617,exact_projectors_complete_comparator_population,verified-v3-normuon-1e-3,2
True,exact_nonzero_saved_segment_stable_rank_fraction,-0.044663771277852427,0.29268611160339686,saved_segment_stable_rank_fraction,0.3373498828812493,exact_rank_and_nonzero_denominator,verified-v3-normuon-1e-3,3
True,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,-0.16329962647136906,0.22066487928433917,saved_segment_sketch_effective_rank_fraction,0.38396450575570823,full_spectrum_and_nonzero_denominator,verified-v3-normuon-1e-3,3
True,exact_nonzero_cumulative_stable_rank_fraction,-0.19249180900635104,0.13041044978412658,cumulative_stable_rank_fraction,0.3229022587904776,exact_rank_and_nonzero_denominator,verified-v3-normuon-1e-3,3
True,exact_mean_saved_segment_overlap_to_adamw,0.0,0.39027226518543556,mean_saved_segment_subspace_overlap_to_adamw,0.39027226518543556,exact_projectors_complete_comparator_population,verified-v3-normuon-1e-3,3
True,exact_mean_cumulative_overlap_to_adamw,-5.551115123125783e-17,0.3145137314622177,mean_cumulative_subspace_overlap_to_adamw,0.3145137314622178,exact_projectors_complete_comparator_population,verified-v3-normuon-1e-3,3
True,exact_nonzero_saved_segment_stable_rank_fraction,0.027920782973038127,0.27907071647352494,saved_segment_stable_rank_fraction,0.2511499335004868,exact_rank_and_nonzero_denominator,verified-v3-normuon-1e-3,4
